# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-01-07 14:22:16 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04116000 GRAND RIVER AT IONIA, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04116000
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	04116000	2008-02-14	3210	A:e
USGS	04116000	2008-02-15	3350	A:e
USGS	04116000	2008-02-16	3470	A:e
USGS	04116000	2008-02-17	3430	A:e
USGS	04116000	2008-02-18	4770	A:e
USGS	04116000	2008-02-19	6280	A
USGS	04116000	2008-02-20	6760	A
USGS	04116000	2008-02-21	6840	A
USGS	04116000	2008-02-22	6750	A
USGS	04116000	2008-02-23	6280	A
USGS	04116000	2008-02-24	5690	A
USGS	04116000	2008-02-25	4950	A
USGS	04116000	2008-02-26	4340	A
USGS	04116000	2008-02-27	3740	A
USGS	04116000	2008-02-28	3350	A
USGS	04116000	2008-02-29	3210	A
USGS	04116000	2008-03-01	3050	A
USGS	04116000	2008-03-02	2880	A
USGS	04116000	2008-03-03	3260	A
USGS	04116000	2008-03-04	5670	A
USGS	04116000	2008-03-05	6640	A
USGS	04116000	2008-03-06	6830	A
USGS	04116000	2008-03-07	6520	A
USGS	04116000	2008-03-08	5930	A
USGS	04116000	2008-03-09	5240	A
USGS	04116000	2008-03-10	4670	A
USGS	04116000	2008-03-11	4480	A
USGS	04116000	2008-03-12	4340	A
USGS	04116000	2008-03-13	4440	A
USGS	04116000	2008-03-14	4880	A
USGS	04116000	2008-03-15	5540	A
USGS	04116000	2008-03-16	6030	A
USGS	04116000	2008-03-17	6150	A
USGS	04116000	2008-03-18	5970	A
USGS	04116000	2008-03-19	5780	A
USGS	04116000	2008-03-20	5680	A
USGS	04116000	2008-03-21	5630	A
USGS	04116000	2008-03-22	5520	A
USGS	04116000	2008-03-23	5240	A
USGS	04116000	2008-03-24	4960	A
USGS	04116000	2008-03-25	4720	A
USGS	04116000	2008-03-26	4590	A
USGS	04116000	2008-03-27	4640	A
USGS	04116000	2008-03-28	4680	A
USGS	04116000	2008-03-29	4850	A
USGS	04116000	2008-03-30	4890	A
USGS	04116000	2008-03-31	5000	A
USGS	04116000	2008-04-01	6590	A
USGS	04116000	2008-04-02	8190	A
USGS	04116000	2008-04-03	8480	A
USGS	04116000	2008-04-04	7880	A
USGS	04116000	2008-04-05	7210	A
USGS	04116000	2008-04-06	6580	A
USGS	04116000	2008-04-07	6060	A
USGS	04116000	2008-04-08	5630	A
USGS	04116000	2008-04-09	5230	A
USGS	04116000	2008-04-10	5040	A
USGS	04116000	2008-04-11	6000	A
USGS	04116000	2008-04-12	8220	A
USGS	04116000	2008-04-13	9360	A
USGS	04116000	2008-04-14	9650	A
USGS	04116000	2008-04-15	8920	A
USGS	04116000	2008-04-16	7780	A
USGS	04116000	2008-04-17	6760	A
USGS	04116000	2008-04-18	6050	A
USGS	04116000	2008-04-19	5430	A
USGS	04116000	2008-04-20	4920	A
USGS	04116000	2008-04-21	4460	A
USGS	04116000	2008-04-22	4050	A
USGS	04116000	2008-04-23	3760	A
USGS	04116000	2008-04-24	3490	A
USGS	04116000	2008-04-25	3390	A
USGS	04116000	2008-04-26	3270	A
USGS	04116000	2008-04-27	3020	A
USGS	04116000	2008-04-28	2860	A
USGS	04116000	2008-04-29	2680	A
USGS	04116000	2008-04-30	2580	A
USGS	04116000	2008-05-01	2420	A
USGS	04116000	2008-05-02	2350	A
USGS	04116000	2008-05-03	2400	A
USGS	04116000	2008-05-04	2270	A
USGS	04116000	2008-05-05	2140	A
USGS	04116000	2008-05-06	2130	A
USGS	04116000	2008-05-07	2070	A
USGS	04116000	2008-05-08	2080	A
USGS	04116000	2008-05-09	1910	A
USGS	04116000	2008-05-10	1960	A
USGS	04116000	2008-05-11	1800	A
USGS	04116000	2008-05-12	1850	A
USGS	04116000	2008-05-13	1990	A
USGS	04116000	2008-05-14	1890	A
USGS	04116000	2008-05-15	1910	A
USGS	04116000	2008-05-16	1870	A
USGS	04116000	2008-05-17	1810	A
USGS	04116000	2008-05-18	1690	A
USGS	04116000	2008-05-19	1630	A
USGS	04116000	2008-05-20	1570	A
USGS	04116000	2008-05-21	1470	A
USGS	04116000	2008-05-22	1390	A
USGS	04116000	2008-05-23	1330	A
USGS	04116000	2008-05-24	1230	A
USGS	04116000	2008-05-25	1280	A
USGS	04116000	2008-05-26	1210	A
USGS	04116000	2008-05-27	1150	A
USGS	04116000	2008-05-28	1160	A
USGS	04116000	2008-05-29	1050	A
USGS	04116000	2008-05-30	1060	A
USGS	04116000	2008-05-31	1020	A
USGS	04116000	2008-06-01	1030	A
USGS	04116000	2008-06-02	996	A
USGS	04116000	2008-06-03	971	A
USGS	04116000	2008-06-04	986	A
USGS	04116000	2008-06-05	1360	A
USGS	04116000	2008-06-06	1230	A
USGS	04116000	2008-06-07	1460	A
USGS	04116000	2008-06-08	2720	A
USGS	04116000	2008-06-09	5030	A
USGS	04116000	2008-06-10	5010	A
USGS	04116000	2008-06-11	4550	A
USGS	04116000	2008-06-12	3920	A
USGS	04116000	2008-06-13	3360	A
USGS	04116000	2008-06-14	2800	A
USGS	04116000	2008-06-15	2490	A
USGS	04116000	2008-06-16	2540	A
USGS	04116000	2008-06-17	2320	A
USGS	04116000	2008-06-18	2030	A
USGS	04116000	2008-06-19	1880	A
USGS	04116000	2008-06-20	1760	A
USGS	04116000	2008-06-21	1580	A
USGS	04116000	2008-06-22	1430	A
USGS	04116000	2008-06-23	1330	A
USGS	04116000	2008-06-24	1360	A
USGS	04116000	2008-06-25	1250	A
USGS	04116000	2008-06-26	1100	A
USGS	04116000	2008-06-27	1160	A
USGS	04116000	2008-06-28	1220	A
USGS	04116000	2008-06-29	1340	A
USGS	04116000	2008-06-30	1170	A
USGS	04116000	2008-07-01	969	A
USGS	04116000	2008-07-02	1100	A
USGS	04116000	2008-07-03	2550	A
USGS	04116000	2008-07-04	3480	A
USGS	04116000	2008-07-05	3070	A
USGS	04116000	2008-07-06	2730	A
USGS	04116000	2008-07-07	2360	A
USGS	04116000	2008-07-08	2400	A
USGS	04116000	2008-07-09	2210	A
USGS	04116000	2008-07-10	1900	A
USGS	04116000	2008-07-11	1690	A
USGS	04116000	2008-07-12	1700	A
USGS	04116000	2008-07-13	1560	A
USGS	04116000	2008-07-14	1390	A
USGS	04116000	2008-07-15	1260	A
USGS	04116000	2008-07-16	1200	A
USGS	04116000	2008-07-17	1030	A
USGS	04116000	2008-07-18	1060	A
USGS	04116000	2008-07-19	1050	A
USGS	04116000	2008-07-20	1080	A
USGS	04116000	2008-07-21	1340	A
USGS	04116000	2008-07-22	1340	A
USGS	04116000	2008-07-23	1240	A
USGS	04116000	2008-07-24	1030	A
USGS	04116000	2008-07-25	1060	A
USGS	04116000	2008-07-26	873	A
USGS	04116000	2008-07-27	772	A
USGS	04116000	2008-07-28	760	A
USGS	04116000	2008-07-29	716	A
USGS	04116000	2008-07-30	814	A
USGS	04116000	2008-07-31	683	A
USGS	04116000	2008-08-01	664	A
USGS	04116000	2008-08-02	651	A
USGS	04116000	2008-08-03	520	A
USGS	04116000	2008-08-04	588	A
USGS	04116000	2008-08-05	589	A
USGS	04116000	2008-08-06	626	A
USGS	04116000	2008-08-07	519	A
USGS	04116000	2008-08-08	466	A
USGS	04116000	2008-08-09	592	A
USGS	04116000	2008-08-10	606	A
USGS	04116000	2008-08-11	563	A
USGS	04116000	2008-08-12	515	A
USGS	04116000	2008-08-13	505	A
USGS	04116000	2008-08-14	522	A
USGS	04116000	2008-08-15	512	A
USGS	04116000	2008-08-16	536	A
USGS	04116000	2008-08-17	469	A
USGS	04116000	2008-08-18	476	A
USGS	04116000	2008-08-19	419	A
USGS	04116000	2008-08-20	404	A
USGS	04116000	2008-08-21	390	A
USGS	04116000	2008-08-22	477	A
USGS	04116000	2008-08-23	519	A
USGS	04116000	2008-08-24	485	A
USGS	04116000	2008-08-25	681	A
USGS	04116000	2008-08-26	648	A
USGS	04116000	2008-08-27	540	A
USGS	04116000	2008-08-28	472	A
USGS	04116000	2008-08-29	482	A
USGS	04116000	2008-08-30	534	A
USGS	04116000	2008-08-31	405	A
USGS	04116000	2008-09-01	405	A
USGS	04116000	2008-09-02	461	A
USGS	04116000	2008-09-03	386	A
USGS	04116000	2008-09-04	434	A
USGS	04116000	2008-09-05	691	A
USGS	04116000	2008-09-06	734	A
USGS	04116000	2008-09-07	915	A
USGS	04116000	2008-09-08	713	A
USGS	04116000	2008-09-09	780	A
USGS	04116000	2008-09-10	925	A
USGS	04116000	2008-09-11	847	A
USGS	04116000	2008-09-12	791	A
USGS	04116000	2008-09-13	1210	A
USGS	04116000	2008-09-14	2910	A
USGS	04116000	2008-09-15	6270	A
USGS	04116000	2008-09-16	8500	A
USGS	04116000	2008-09-17	9760	A
USGS	04116000	2008-09-18	9830	A
USGS	04116000	2008-09-19	9190	A
USGS	04116000	2008-09-20	7790	A
USGS	04116000	2008-09-21	6280	A
USGS	04116000	2008-09-22	5090	A
USGS	04116000	2008-09-23	4200	A
USGS	04116000	2008-09-24	3600	A
USGS	04116000	2008-09-25	3250	A
USGS	04116000	2008-09-26	2930	A
USGS	04116000	2008-09-27	2770	A
USGS	04116000	2008-09-28	2420	A
USGS	04116000	2008-09-29	2210	A
USGS	04116000	2008-09-30	2330	A
USGS	04116000	2008-10-01	2360	A
USGS	04116000	2008-10-02	2140	A
USGS	04116000	2008-10-03	1890	A
USGS	04116000	2008-10-04	1890	A
USGS	04116000	2008-10-05	1840	A
USGS	04116000	2008-10-06	1820	A
USGS	04116000	2008-10-07	1650	A
USGS	04116000	2008-10-08	1750	A
USGS	04116000	2008-10-09	1660	A
USGS	04116000	2008-10-10	1770	A
USGS	04116000	2008-10-11	1650	A
USGS	04116000	2008-10-12	1430	A
USGS	04116000	2008-10-13	1420	A
USGS	04116000	2008-10-14	1320	A
USGS	04116000	2008-10-15	1170	A
USGS	04116000	2008-10-16	1230	A
USGS	04116000	2008-10-17	1210	A
USGS	04116000	2008-10-18	1220	A
USGS	04116000	2008-10-19	1150	A
USGS	04116000	2008-10-20	1100	A
USGS	04116000	2008-10-21	1170	A
USGS	04116000	2008-10-22	1150	A
USGS	04116000	2008-10-23	1050	A
USGS	04116000	2008-10-24	1090	A
USGS	04116000	2008-10-25	1250	A
USGS	04116000	2008-10-26	1340	A
USGS	04116000	2008-10-27	1340	A
USGS	04116000	2008-10-28	1410	A
USGS	04116000	2008-10-29	1340	A
USGS	04116000	2008-10-30	1280	A
USGS	04116000	2008-10-31	1270	A
USGS	04116000	2008-11-01	1230	A
USGS	04116000	2008-11-02	1210	A
USGS	04116000	2008-11-03	1170	A
USGS	04116000	2008-11-04	1430	A
USGS	04116000	2008-11-05	1400	A
USGS	04116000	2008-11-06	1340	A
USGS	04116000	2008-11-07	1310	A
USGS	04116000	2008-11-08	1280	A
USGS	04116000	2008-11-09	1340	A
USGS	04116000	2008-11-10	1330	A
USGS	04116000	2008-11-11	1220	A
USGS	04116000	2008-11-12	1340	A
USGS	04116000	2008-11-13	1190	A
USGS	04116000	2008-11-14	1250	A
USGS	04116000	2008-11-15	1260	A
USGS	04116000	2008-11-16	1390	A
USGS	04116000	2008-11-17	1450	A
USGS	04116000	2008-11-18	1400	A
USGS	04116000	2008-11-19	1440	A
USGS	04116000	2008-11-20	1470	A
USGS	04116000	2008-11-21	1400	A
USGS	04116000	2008-11-22	1330	A
USGS	04116000	2008-11-23	1270	A
USGS	04116000	2008-11-24	1280	A
USGS	04116000	2008-11-25	1310	A
USGS	04116000	2008-11-26	1340	A
USGS	04116000	2008-11-27	1310	A
USGS	04116000	2008-11-28	1370	A
USGS	04116000	2008-11-29	1300	A
USGS	04116000	2008-11-30	1370	A
USGS	04116000	2008-12-01	1370	A
USGS	04116000	2008-12-02	1450	A
USGS	04116000	2008-12-03	1370	A
USGS	04116000	2008-12-04	1350	A
USGS	04116000	2008-12-05	1360	A
USGS	04116000	2008-12-06	1300	A
USGS	04116000	2008-12-07	1240	A
USGS	04116000	2008-12-08	1120	A:e
USGS	04116000	2008-12-09	1290	A
USGS	04116000	2008-12-10	1630	A
USGS	04116000	2008-12-11	1870	A
USGS	04116000	2008-12-12	1900	A
USGS	04116000	2008-12-13	1910	A
USGS	04116000	2008-12-14	1900	A
USGS	04116000	2008-12-15	2560	A
USGS	04116000	2008-12-16	3550	A
USGS	04116000	2008-12-17	3340	A
USGS	04116000	2008-12-18	3060	A:e
USGS	04116000	2008-12-19	2910	A:e
USGS	04116000	2008-12-20	2580	A:e
USGS	04116000	2008-12-21	2260	A:e
USGS	04116000	2008-12-22	2450	A:e
USGS	04116000	2008-12-23	2160	A:e
USGS	04116000	2008-12-24	2610	A:e
USGS	04116000	2008-12-25	3140	A:e
USGS	04116000	2008-12-26	3960	A:e
USGS	04116000	2008-12-27	5090	A:e
USGS	04116000	2008-12-28	12600	A
USGS	04116000	2008-12-29	17300	A
USGS	04116000	2008-12-30	16900	A
USGS	04116000	2008-12-31	14700	A
USGS	04116000	2009-01-01	12400	A
USGS	04116000	2009-01-02	10200	A
USGS	04116000	2009-01-03	8560	A
USGS	04116000	2009-01-04	7130	A
USGS	04116000	2009-01-05	6380	A
USGS	04116000	2009-01-06	5620	A
USGS	04116000	2009-01-07	5100	A
USGS	04116000	2009-01-08	4770	A
USGS	04116000	2009-01-09	4250	A
USGS	04116000	2009-01-10	3850	A
USGS	04116000	2009-01-11	3410	A
USGS	04116000	2009-01-12	3150	A:e
USGS	04116000	2009-01-13	3000	A:e
USGS	04116000	2009-01-14	2740	A:e
USGS	04116000	2009-01-15	2460	A:e
USGS	04116000	2009-01-16	2030	A:e
USGS	04116000	2009-01-17	2120	A:e
USGS	04116000	2009-01-18	2120	A:e
USGS	04116000	2009-01-19	2130	A:e
USGS	04116000	2009-01-20	2180	A:e
USGS	04116000	2009-01-21	2140	A:e
USGS	04116000	2009-01-22	2070	A:e
USGS	04116000	2009-01-23	2030	A:e
USGS	04116000	2009-01-24	2000	A:e
USGS	04116000	2009-01-25	1950	A:e
USGS	04116000	2009-01-26	1840	A:e
USGS	04116000	2009-01-27	1760	A:e
USGS	04116000	2009-01-28	1690	A:e
USGS	04116000	2009-01-29	1660	A:e
USGS	04116000	2009-01-30	1630	A:e
USGS	04116000	2009-01-31	1580	A:e
USGS	04116000	2009-02-01	1540	A:e
USGS	04116000	2009-02-02	1520	A:e
USGS	04116000	2009-02-03	1530	A:e
USGS	04116000	2009-02-04	1510	A:e
USGS	04116000	2009-02-05	1460	A:e
USGS	04116000	2009-02-06	1400	A:e
USGS	04116000	2009-02-07	1460	A:e
USGS	04116000	2009-02-08	1880	A:e
USGS	04116000	2009-02-09	2950	A:e
USGS	04116000	2009-02-10	4800	A:e
USGS	04116000	2009-02-11	6700	A:e
USGS	04116000	2009-02-12	8950	A
USGS	04116000	2009-02-13	11200	A
USGS	04116000	2009-02-14	11100	A
USGS	04116000	2009-02-15	10100	A
USGS	04116000	2009-02-16	8820	A:e
USGS	04116000	2009-02-17	7670	A:e
USGS	04116000	2009-02-18	6960	A
USGS	04116000	2009-02-19	6280	A:e
USGS	04116000	2009-02-20	5700	A:e
USGS	04116000	2009-02-21	5170	A:e
USGS	04116000	2009-02-22	4530	A:e
USGS	04116000	2009-02-23	4210	A:e
USGS	04116000	2009-02-24	4050	A:e
USGS	04116000	2009-02-25	3910	A:e
USGS	04116000	2009-02-26	4000	A:e
USGS	04116000	2009-02-27	5540	A
USGS	04116000	2009-02-28	7580	A
USGS	04116000	2009-03-01	8150	A:e
USGS	04116000	2009-03-02	7000	A:e
USGS	04116000	2009-03-03	5700	A:e
USGS	04116000	2009-03-04	4960	A:e
USGS	04116000	2009-03-05	4760	A:e
USGS	04116000	2009-03-06	4680	A:e
USGS	04116000	2009-03-07	4690	A
USGS	04116000	2009-03-08	5600	A
USGS	04116000	2009-03-09	8050	A
USGS	04116000	2009-03-10	10300	A
USGS	04116000	2009-03-11	11800	A
USGS	04116000	2009-03-12	12300	A
USGS	04116000	2009-03-13	11600	A
USGS	04116000	2009-03-14	10400	A
USGS	04116000	2009-03-15	9160	A
USGS	04116000	2009-03-16	7970	A
USGS	04116000	2009-03-17	7000	A
USGS	04116000	2009-03-18	6400	A
USGS	04116000	2009-03-19	5920	A
USGS	04116000	2009-03-20	5530	A
USGS	04116000	2009-03-21	5100	A
USGS	04116000	2009-03-22	4710	A
USGS	04116000	2009-03-23	4440	A
USGS	04116000	2009-03-24	4110	A
USGS	04116000	2009-03-25	3930	A
USGS	04116000	2009-03-26	3770	A
USGS	04116000	2009-03-27	3610	A
USGS	04116000	2009-03-28	3470	A
USGS	04116000	2009-03-29	3600	A
USGS	04116000	2009-03-30	4280	A
USGS	04116000	2009-03-31	4210	A
USGS	04116000	2009-04-01	4170	A
USGS	04116000	2009-04-02	4060	A
USGS	04116000	2009-04-03	4280	A
USGS	04116000	2009-04-04	5910	A
USGS	04116000	2009-04-05	6030	A
USGS	04116000	2009-04-06	5900	A
USGS	04116000	2009-04-07	5880	A
USGS	04116000	2009-04-08	5990	A
USGS	04116000	2009-04-09	5820	A
USGS	04116000	2009-04-10	5670	A
USGS	04116000	2009-04-11	5420	A
USGS	04116000	2009-04-12	5130	A
USGS	04116000	2009-04-13	4720	A
USGS	04116000	2009-04-14	4370	A
USGS	04116000	2009-04-15	4540	A
USGS	04116000	2009-04-16	5070	A
USGS	04116000	2009-04-17	5070	A
USGS	04116000	2009-04-18	4890	A
USGS	04116000	2009-04-19	4560	A
USGS	04116000	2009-04-20	4520	A
USGS	04116000	2009-04-21	4980	A
USGS	04116000	2009-04-22	5200	A
USGS	04116000	2009-04-23	5300	A
USGS	04116000	2009-04-24	5120	A
USGS	04116000	2009-04-25	4880	A
USGS	04116000	2009-04-26	5740	A
USGS	04116000	2009-04-27	7820	A
USGS	04116000	2009-04-28	11200	A
USGS	04116000	2009-04-29	14700	A
USGS	04116000	2009-04-30	13500	A
USGS	04116000	2009-05-01	12200	A
USGS	04116000	2009-05-02	11600	A
USGS	04116000	2009-05-03	10700	A
USGS	04116000	2009-05-04	9570	A
USGS	04116000	2009-05-05	8290	A
USGS	04116000	2009-05-06	7210	A
USGS	04116000	2009-05-07	6350	A
USGS	04116000	2009-05-08	5720	A
USGS	04116000	2009-05-09	5290	A
USGS	04116000	2009-05-10	5340	A
USGS	04116000	2009-05-11	4960	A
USGS	04116000	2009-05-12	4480	A
USGS	04116000	2009-05-13	4050	A
USGS	04116000	2009-05-14	4060	A
USGS	04116000	2009-05-15	4290	A
USGS	04116000	2009-05-16	4080	A
USGS	04116000	2009-05-17	4210	A
USGS	04116000	2009-05-18	4180	A
USGS	04116000	2009-05-19	4110	A
USGS	04116000	2009-05-20	4010	A
USGS	04116000	2009-05-21	3800	A
USGS	04116000	2009-05-22	3440	A
USGS	04116000	2009-05-23	3280	A
USGS	04116000	2009-05-24	3040	A
USGS	04116000	2009-05-25	2870	A
USGS	04116000	2009-05-26	2760	A
USGS	04116000	2009-05-27	2720	A
USGS	04116000	2009-05-28	3680	A
USGS	04116000	2009-05-29	4390	A
USGS	04116000	2009-05-30	3750	A
USGS	04116000	2009-05-31	3400	A
USGS	04116000	2009-06-01	3080	A
USGS	04116000	2009-06-02	2860	A
USGS	04116000	2009-06-03	2740	A
USGS	04116000	2009-06-04	2580	A
USGS	04116000	2009-06-05	2490	A
USGS	04116000	2009-06-06	2410	A
USGS	04116000	2009-06-07	2350	A
USGS	04116000	2009-06-08	2310	A
USGS	04116000	2009-06-09	2710	A
USGS	04116000	2009-06-10	2900	A
USGS	04116000	2009-06-11	2770	A
USGS	04116000	2009-06-12	2630	A
USGS	04116000	2009-06-13	2510	A
USGS	04116000	2009-06-14	2420	A
USGS	04116000	2009-06-15	2280	A
USGS	04116000	2009-06-16	2220	A
USGS	04116000	2009-06-17	2340	A
USGS	04116000	2009-06-18	2980	A
USGS	04116000	2009-06-19	3130	A
USGS	04116000	2009-06-20	6130	A
USGS	04116000	2009-06-21	8900	A
USGS	04116000	2009-06-22	9420	A
USGS	04116000	2009-06-23	8330	A
USGS	04116000	2009-06-24	6740	A
USGS	04116000	2009-06-25	5550	A
USGS	04116000	2009-06-26	4570	A
USGS	04116000	2009-06-27	3960	A
USGS	04116000	2009-06-28	3690	A
USGS	04116000	2009-06-29	3440	A
USGS	04116000	2009-06-30	3210	A
USGS	04116000	2009-07-01	3040	A
USGS	04116000	2009-07-02	2900	A
USGS	04116000	2009-07-03	2740	A
USGS	04116000	2009-07-04	2600	A
USGS	04116000	2009-07-05	2420	A
USGS	04116000	2009-07-06	2310	A
USGS	04116000	2009-07-07	2080	A
USGS	04116000	2009-07-08	1980	A
USGS	04116000	2009-07-09	1850	A
USGS	04116000	2009-07-10	1700	A
USGS	04116000	2009-07-11	1790	A
USGS	04116000	2009-07-12	1730	A
USGS	04116000	2009-07-13	1560	A
USGS	04116000	2009-07-14	1410	A
USGS	04116000	2009-07-15	1340	A
USGS	04116000	2009-07-16	1190	A
USGS	04116000	2009-07-17	1160	A
USGS	04116000	2009-07-18	1050	A
USGS	04116000	2009-07-19	976	A
USGS	04116000	2009-07-20	1050	A
USGS	04116000	2009-07-21	923	A
USGS	04116000	2009-07-22	918	A
USGS	04116000	2009-07-23	973	A
USGS	04116000	2009-07-24	1450	A
USGS	04116000	2009-07-25	1980	A
USGS	04116000	2009-07-26	1820	A
USGS	04116000	2009-07-27	1620	A
USGS	04116000	2009-07-28	1430	A
USGS	04116000	2009-07-29	1300	A
USGS	04116000	2009-07-30	1310	A
USGS	04116000	2009-07-31	1210	A
USGS	04116000	2009-08-01	1070	A
USGS	04116000	2009-08-02	1070	A
USGS	04116000	2009-08-03	1050	A
USGS	04116000	2009-08-04	951	A
USGS	04116000	2009-08-05	895	A
USGS	04116000	2009-08-06	835	A
USGS	04116000	2009-08-07	756	A
USGS	04116000	2009-08-08	1230	A
USGS	04116000	2009-08-09	2420	A
USGS	04116000	2009-08-10	2670	A
USGS	04116000	2009-08-11	3250	A
USGS	04116000	2009-08-12	2550	A
USGS	04116000	2009-08-13	2200	A
USGS	04116000	2009-08-14	2020	A
USGS	04116000	2009-08-15	1810	A
USGS	04116000	2009-08-16	1710	A
USGS	04116000	2009-08-17	1780	A
USGS	04116000	2009-08-18	1770	A
USGS	04116000	2009-08-19	1560	A
USGS	04116000	2009-08-20	1510	A
USGS	04116000	2009-08-21	1390	A
USGS	04116000	2009-08-22	1270	A
USGS	04116000	2009-08-23	1170	A
USGS	04116000	2009-08-24	1210	A
USGS	04116000	2009-08-25	1220	A
USGS	04116000	2009-08-26	1210	A
USGS	04116000	2009-08-27	1410	A
USGS	04116000	2009-08-28	1430	A
USGS	04116000	2009-08-29	1600	A
USGS	04116000	2009-08-30	1530	A
USGS	04116000	2009-08-31	1350	A
USGS	04116000	2009-09-01	1260	A
USGS	04116000	2009-09-02	1170	A
USGS	04116000	2009-09-03	1110	A
USGS	04116000	2009-09-04	1080	A
USGS	04116000	2009-09-05	914	A
USGS	04116000	2009-09-06	829	A
USGS	04116000	2009-09-07	841	A
USGS	04116000	2009-09-08	818	A
USGS	04116000	2009-09-09	799	A
USGS	04116000	2009-09-10	795	A
USGS	04116000	2009-09-11	778	A
USGS	04116000	2009-09-12	794	A
USGS	04116000	2009-09-13	794	A
USGS	04116000	2009-09-14	732	A
USGS	04116000	2009-09-15	739	A
USGS	04116000	2009-09-16	665	A
USGS	04116000	2009-09-17	667	A
USGS	04116000	2009-09-18	654	A
USGS	04116000	2009-09-19	678	A
USGS	04116000	2009-09-20	651	A
USGS	04116000	2009-09-21	648	A
USGS	04116000	2009-09-22	729	A
USGS	04116000	2009-09-23	730	A
USGS	04116000	2009-09-24	725	A
USGS	04116000	2009-09-25	714	A
USGS	04116000	2009-09-26	661	A
USGS	04116000	2009-09-27	655	A
USGS	04116000	2009-09-28	757	A
USGS	04116000	2009-09-29	769	A
USGS	04116000	2009-09-30	752	A
USGS	04116000	2009-10-01	760	A
USGS	04116000	2009-10-02	908	A
USGS	04116000	2009-10-03	876	A
USGS	04116000	2009-10-04	1050	A
USGS	04116000	2009-10-05	919	A
USGS	04116000	2009-10-06	1050	A
USGS	04116000	2009-10-07	977	A
USGS	04116000	2009-10-08	1080	A
USGS	04116000	2009-10-09	986	A
USGS	04116000	2009-10-10	1180	A
USGS	04116000	2009-10-11	1220	A
USGS	04116000	2009-10-12	1150	A
USGS	04116000	2009-10-13	1210	A
USGS	04116000	2009-10-14	1080	A
USGS	04116000	2009-10-15	1120	A
USGS	04116000	2009-10-16	1020	A
USGS	04116000	2009-10-17	1010	A
USGS	04116000	2009-10-18	931	A
USGS	04116000	2009-10-19	935	A
USGS	04116000	2009-10-20	894	A
USGS	04116000	2009-10-21	829	A
USGS	04116000	2009-10-22	889	A
USGS	04116000	2009-10-23	1180	A
USGS	04116000	2009-10-24	1970	A
USGS	04116000	2009-10-25	1960	A
USGS	04116000	2009-10-26	1890	A
USGS	04116000	2009-10-27	1760	A
USGS	04116000	2009-10-28	1750	A
USGS	04116000	2009-10-29	1690	A
USGS	04116000	2009-10-30	2050	A
USGS	04116000	2009-10-31	3740	A
USGS	04116000	2009-11-01	3730	A
USGS	04116000	2009-11-02	3310	A
USGS	04116000	2009-11-03	3270	A
USGS	04116000	2009-11-04	2830	A
USGS	04116000	2009-11-05	2680	A
USGS	04116000	2009-11-06	2600	A
USGS	04116000	2009-11-07	2330	A
USGS	04116000	2009-11-08	2270	A
USGS	04116000	2009-11-09	2160	A
USGS	04116000	2009-11-10	2120	A
USGS	04116000	2009-11-11	1970	A
USGS	04116000	2009-11-12	1920	A
USGS	04116000	2009-11-13	1780	A
USGS	04116000	2009-11-14	1770	A
USGS	04116000	2009-11-15	1640	A
USGS	04116000	2009-11-16	1650	A
USGS	04116000	2009-11-17	1520	A
USGS	04116000	2009-11-18	1490	A
USGS	04116000	2009-11-19	1410	A
USGS	04116000	2009-11-20	1510	A
USGS	04116000	2009-11-21	1420	A
USGS	04116000	2009-11-22	1420	A
USGS	04116000	2009-11-23	1360	A
USGS	04116000	2009-11-24	1370	A
USGS	04116000	2009-11-25	1330	A
USGS	04116000	2009-11-26	1440	A
USGS	04116000	2009-11-27	1390	A
USGS	04116000	2009-11-28	1460	A
USGS	04116000	2009-11-29	1470	A
USGS	04116000	2009-11-30	1510	A
USGS	04116000	2009-12-01	1490	A
USGS	04116000	2009-12-02	1530	A
USGS	04116000	2009-12-03	1530	A
USGS	04116000	2009-12-04	1630	A
USGS	04116000	2009-12-05	1610	A
USGS	04116000	2009-12-06	1630	A
USGS	04116000	2009-12-07	1570	A
USGS	04116000	2009-12-08	1530	A
USGS	04116000	2009-12-09	1620	A
USGS	04116000	2009-12-10	1850	A
USGS	04116000	2009-12-11	1780	A
USGS	04116000	2009-12-12	1560	A:e
USGS	04116000	2009-12-13	1660	A:e
USGS	04116000	2009-12-14	1920	A
USGS	04116000	2009-12-15	2070	A
USGS	04116000	2009-12-16	2150	A:e
USGS	04116000	2009-12-17	1940	A
